tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,stages,jpg_url,retweet_count,favorite_count,dog_predict,dog_conf
793500921481273345,,,2016-11-01 17:12:16 +0000,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2786,11953,golden retriever,0.326122
793286476301799424,,,2016-11-01 03:00:09 +0000,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,10,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,10723,27597,afghan hound,0.274637
793271401113350145,,,2016-11-01 02:00:14 +0000,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,2763,9677,siberian husky,0.231695
793256262322548741,,,2016-11-01 01:00:05 +0000,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,9714,22350,basset,0.207622
793241302385262592,,,2016-11-01 00:00:38 +0000,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,3812,11780,golden retriever,0.559308
793226087023144960,,,2016-10-31 23:00:11 +0000,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,3338,11001,wire-haired fox terrier,0.456047
793210959003287553,,,2016-10-31 22:00:04 +0000,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,10,Maude,,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,3301,9997,french bulldog,0.0187591
793195938047070209,,,2016-10-31 21:00:23 +0000,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,6547,17063,labrador retriever,0.654762
793180763617361921,,,2016-10-31 20:00:05 +0000,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,2310,7740,lakeland terrier,0.266824
793165685325201412,,,2016-10-31 19:00:10 +0000,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,10,Benji,,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,3238,10478,golden retriever,0.946224
793150605191548928,,,2016-10-31 18:00:14 +0000,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1984,6909,italian greyhound,0.193869
793120401413079041,,,2016-10-31 16:00:13 +0000,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,4551,14202,labrador retriever,0.7249439999999999
792883833364439040,,,2016-10-31 00:20:11 +0000,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12.0,10,Bailey,,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,4964,12666,standard poodle,8.31451e-05
792773781206999040,,,2016-10-30 17:02:53 +0000,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1963,8209,yorkshire terrier,0.912804
792394556390137856,,,2016-10-29 15:55:58 +0000,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,4998,15128,cocker spaniel,0.746387
792050063153438720,,,2016-10-28 17:07:05 +0000,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,10,Remus,,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2088,8029,komondor,0.942856
791672322847637504,,,2016-10-27 16:06:04 +0000,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13.0,10,,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,3661,13129,golden retriever,0.705092
791406955684368384,,,2016-10-26 22:31:36 +0000,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,10,Levi,,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4797,14670,pembroke,0.972629
791312159183634433,,,2016-10-26 16:14:55 +0000,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,2963,9841,miniature pinscher,0.892925
790987426131050500,,,2016-10-25 18:44:32 +0000,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,2483,11089,cocker spaniel,0.349195
790946055508652032,,,2016-10-25 16:00:09 +0000,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,5496,18601,golden retriever,0.245773
790698755171364864,,,2016-10-24 23:37:28 +0000,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,2203,9158,bernese mountain dog,0.996541
790581949425475584,,,2016-10-24 15:53:19 +0000,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,8183,22473,malinois,0.000152999
790337589677002753,,,2016-10-23 23:42:19 +0000,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,2167,8740,pembroke,0.658808
790277117346975746,,,2016-10-23 19:42:02 +0000,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,3732,14081,labrador retriever,0.427742
789986466051088384,,,2016-10-23 00:27:05 +0000,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12.0,10,Happy,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,2704,10369,golden retriever,0.07853049999999999
789628658055020548,,,2016-10-22 00:45:17 +0000,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13.0,10,Eli,,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,2080,8448,chow,0.260702
789599242079838210,,,2016-10-21 22:48:24 +0000,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12.0,10,Brownie,,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2279,7620,chesapeake bay retriever,0.8788219999999999
789530877013393408,,,2016-10-21 18:16:44 +0000,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12.0,10,Rizzy,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3942,13188,schipperke,0.363272
789268448748703744,,,2016-10-21 00:53:56 +0000,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,10,Stella,,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,3014,10196,malamute,0.81286
789137962068021249,,,2016-10-20 16:15:26 +0000,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12.0,10,Bo,,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,3244,10875,chihuahua,0.746135
788908386943430656,,,2016-10-20 01:03:11 +0000,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,10,Lucy,,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,14409,30653,golden retriever,0.0340897
788765914992902144,,,2016-10-19 15:37:03 +0000,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,10,Butter,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,12014,30658,cocker spaniel,0.500509
788412144018661376,,,2016-10-18 16:11:17 +0000,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,10,Dexter,,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,5990,16060,golden retriever,0.805238
788178268662984705,,,2016-10-18 00:41:57 +0000,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13.0,10,,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2488,8100,samoyed,0.73548
788150585577050112,,,2016-10-17 22:51:57 +0000,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,10,Leo,,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,1510,6865,chow,0.814145
787810552592695296,,,2016-10-17 00:20:47 +0000,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,10,Frank,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,3540,9717,pug,0.362835
787717603741622272,,,2016-10-16 18:11:26 +0000,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,10,Tonks,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3240,11416,german shepherd,0.992339
787397959788929025,,,2016-10-15 21:01:17 +0000,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,10,Moose,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,3300,12120,chihuahua,0.900483
787322443945877504,,,2016-10-15 16:01:13 +0000,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,10,Lincoln,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,2032,8726,golden retriever,0.105703
786963064373534720,,,2016-10-14 16:13:10 +0000,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,10,Rory,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,9327,29725,golden retriever,0.915303
786709082849828864,,,2016-10-13 23:23:56 +0000,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,9.75,10,Logan,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,7069,20296,pomeranian,0.467321
786664955043049472,,,2016-10-13 20:28:35 +0000,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,10,,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,2996,11957,leonberg,0.512034
786595970293370880,,,2016-10-13 15:54:28 +0000,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,10,Dale,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,3601,10497,pembroke,0.709512
786363235746385920,,,2016-10-13 00:29:39 +0000,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,10,Rizzo,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,4072,12189,golden retriever,0.929266
786233965241827333,,,2016-10-12 15:55:59 +0000,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,10,Mattie,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,5571,17178,labrador retriever,0.478193
785927819176054784,,,2016-10-11 19:39:28 +0000,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,10,Lucy,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,3652,12696,toy poodle,0.00849262
785872687017132033,,,2016-10-11 16:00:24 +0000,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,10,Rusty,,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,2130,7489,great pyrenees,0.392108
785533386513321988,,,2016-10-10 17:32:08 +0000,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,10,Dallas,,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2334,10183,miniature pinscher,0.436023
785264754247995392,,,2016-10-09 23:44:41 +0000,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10,Doc,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1911,8128,chow,0.056137
785170936622350336,,,2016-10-09 17:31:53 +0000,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10,Hero,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,5639,13491,eskimo dog,0.0274944
784826020293709826,,,2016-10-08 18:41:19 +0000,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10,Rusty,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,3712,11310,chow,0.0903414
784517518371221505,,,2016-10-07 22:15:26 +0000,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,10,Frankie,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2970,10039,malamute,0.757764
784431430411685888,,,2016-10-07 16:33:21 +0000,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10,Stormy,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1491,6329,miniature poodle,0.744819
783821107061198850,,,2016-10-06 00:08:09 +0000,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,10,Mairi,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,2269,8209,lakeland terrier,0.26565900000000003
783695101801398276,,,2016-10-05 15:47:27 +0000,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,10,Loomis,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3737,11650,chow,0.314265
783466772167098368,,,2016-10-05 00:40:09 +0000,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10,Finn,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,2608,9468,chihuahua,0.789
783391753726550016,,,2016-10-04 19:42:03 +0000,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10,Godi,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,6441,18908,norwegian elkhound,0.87713
783334639985389568,,,2016-10-04 15:55:06 +0000,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10,Dave,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,13616,32651,cardigan,0.593858
783085703974514689,,,2016-10-03 23:25:55 +0000,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,10,Earl,,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,2565,9112,chesapeake bay retriever,0.240602
782969140009107456,,,2016-10-03 15:42:44 +0000,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10,Cali,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,8521,26949,golden retriever,0.17139300000000002
782747134529531904,,,2016-10-03 01:00:34 +0000,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10,Deacon,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1604,8310,golden retriever,0.560699
782722598790725632,,,2016-10-02 23:23:04 +0000,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10,Penny,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,6238,19250,irish setter,0.574557
782598640137187329,,,2016-10-02 15:10:30 +0000,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,10,Timmy,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,2184,8694,malamute,0.8408709999999999
782305867769217024,,,2016-10-01 19:47:08 +0000,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10,Sampson,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,6470,18630,briard,0.5044270000000001
781661882474196992,,,2016-09-30 01:08:10 +0000,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,10,,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,3129,11634,pembroke,0.438087
781524693396357120,,,2016-09-29 16:03:01 +0000,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,10,,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,6426,23163,chesapeake bay retriever,0.0035225
781251288990355457,,,2016-09-28 21:56:36 +0000,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,10,Oakley,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2458,9428,mexican hairless,0.8877709999999999
781163403222056960,,,2016-09-28 16:07:23 +0000,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,10,,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,3168,10895,shetland sheepdog,0.973841
780858289093574656,,,2016-09-27 19:54:58 +0000,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10,Dash,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,2328,8033,chesapeake bay retriever,0.488555
780800785462489090,,,2016-09-27 16:06:28 +0000,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,10,Koda,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,1505,6141,siberian husky,0.951963
